time,trans_err,rot_err
3.293e+02,9.267e-02,4.512e-02
3.297e+02,9.268e-02,8.720e-03
3.301e+02,9.542e-02,1.075e-02
3.305e+02,9.493e-02,9.310e-03
3.309e+02,9.064e-02,8.911e-03
3.331e+02,8.972e-02,1.065e-02
3.353e+02,8.460e-02,1.414e-02
3.375e+02,8.177e-02,8.673e-03
3.397e+02,8.185e-02,7.789e-03
3.419e+02,8.068e-02,9.484e-03
3.439e+02,7.774e-02,4.471e-03
3.459e+02,7.837e-02,5.759e-03
3.479e+02,7.544e-02,8.385e-03
3.499e+02,7.010e-02,8.467e-03
3.521e+02,7.204e-02,7.249e-03
3.543e+02,6.752e-02,5.412e-03
3.563e+02,6.909e-02,3.752e-03
3.585e+02,7.067e-02,2.288e-03
3.607e+02,7.299e-02,9.612e-04
3.627e+02,8.081e-02,-8.363e-04
3.649e+02,7.842e-02,5.543e-04
3.670e+02,7.830e-02,4.748e-04
3.692e+02,8.346e-02,-4.242e-03
3.714e+02,8.164e-02,2.249e-03
3.736e+02,7.565e-02,1.161e-03
3.760e+02,7.997e-02,2.422e-03
3.770e+02,7.877e-02,2.466e-03
3.792e+02,7.430e-02,1.813e-03
3.802e+02,7.605e-02,1.758e-03
3.826e+02,7.898e-02,1.059e-03
3.852e+02,7.590e-02,7.042e-03
3.876e+02,7.177e-02,4.490e-03
3.898e+02,7.817e-02,1.388e-04
3.918e+02,7.575e-02,1.047e-02
3.940e+02,7.096e-02,5.371e-03
3.962e+02,7.208e-02,2.233e-03
3.984e+02,7.433e-02,6.130e-03
4.006e+02,7.216e-02,2.598e-03
